source_id,companies,symbols,target_sectors,evidence_role,source_title_year,source_url,source_page,evidence_status,source_type,source_tier,local_snapshot,download_status,http_status,final_url,content_type,bytes,sha256,pages,retrieved_at,retrieval_note
SRC-170,YTL Hospitality REIT,YTLREIT,Real Estate Investment Trusts,Row evidence,YTL Corporation Annual Report 2025,https://financialfilings.com/filings/ytl-corporation-berhad-1/annual-report/2025/49116567/,Employee benefits / empowering working parents,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_170_YTL_Hospitality_REIT.pdf,downloaded,,https://financialfilings.com/filings/ytl-corporation-berhad-1/annual-report/2025/49116567/,application/pdf,8247485,fbb3c25a4f6da61bbbccd7f16cde0871ebfe934988a9874ac680600abce2eaa7,196,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-171,Paradigm Real Estate Investment Trust,PARADIGM,Real Estate Investment Trusts,Row evidence,WCT Sustainability Statement 2025,https://www.wct.com.my/pdf/Sustainability%20Statement%202025.pdf,116,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_171_Paradigm_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.wct.com.my/pdf/Sustainability%20Statement%202025.pdf,application/pdf,2317172,2c4f34701403cc50f9794467b0938e085d78741a4a80533d116999830a6d2611,99,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-172,Al-'Aqar Healthcare REIT,ALAQAR,Real Estate Investment Trusts,Row evidence,Al-'Aqar Annual Report 2024,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=ALAQAR&sFileName=25121000062148&sReportType=AR,55,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_172_Al_Aqar_Healthcare_REIT.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=ALAQAR&sFileName=25121000062148&sReportType=AR,application/pdf,4851536,e9e129c99420960d61d3d5ad2c0bf452681829f3e4ed74c9716bb480c030c1c9,202,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-173,Al-Salam Real Estate Investment Trust,ALSREIT,Real Estate Investment Trusts,Row evidence,Al-Salam REIT Annual Report 2025,https://www.insage.com.my/BursaNews/Attachment/202604/20260429/ALSREIT-AN20260429A1-3.pdf,Stakeholder Engagement – Employees,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_173_Al_Salam_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.insage.com.my/BursaNews/Attachment/202604/20260429/ALSREIT-AN20260429A1-3.pdf,application/pdf,1627269,813eed524beaaf8745d6f5ac21257796f9af3f1d72408c35f07a61fa2cb2ead3,158,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-174,AmFirst Real Estate Investment Trust,AMFIRST,Real Estate Investment Trusts,Row evidence,AmFirst REIT Annual Report 2024,https://cdn1.i3investor.com/my/files/st88k/5120_AMFIRST/annual/2024-03-31/5120_AMFIRST_AnnualReport_2024-03-31_AmFIRSTREITAnnualReport2024Part2_-2056942935.pdf,108,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_174_AmFirst_Real_Estate_Investment_Trust.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/5120_AMFIRST/annual/2024-03-31/5120_AMFIRST_AnnualReport_2024-03-31_AmFIRSTREITAnnualReport2024Part2_-2056942935.pdf,application/pdf,2643078,523efc8e60289d16d15e5982397135cbbc7d0553f5cca5ee35c52659cbbf8063,86,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-175,Atrium Real Estate Investment Trust,ATRIUM,Real Estate Investment Trusts,Row evidence,Atrium REIT Annual Report 2024,https://www.atriumreit.com.my/annual-reports/,Manager employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_175_Atrium_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.atriumreit.com.my/annual-reports/,application/pdf,6604736,9d267f3c40ba2b789001e921abfcbcb710c2154d752c2db4633a95ee89f0c5d2,145,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-176,Tower Real Estate Investment Trust,TWRREIT,Real Estate Investment Trusts,Row evidence,Tower REIT Annual Report 2024,https://www.tower-reit.com.my/annual-reports/,Manager sustainability / employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_176_Tower_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.tower-reit.com.my/annual-reports/,application/pdf,2032103,b8bc081d846765ab2bc008c976e880dd7eff53dd345b86413a9b119b3a4d6a7d,122,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-177,CTOS Digital Berhad,CTOS,Technology,Row evidence,CTOS Digital Integrated Annual Report 2025,https://www.insage.com.my/Upload/Docs/CTOS/CTOS%20Digital%20-%20Integrated%20Annual%20Report%202025.pdf.pdf,"120, 136 (PDF pp.121, 137)",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_177_CTOS_Digital_Berhad.pdf,downloaded,,https://www.insage.com.my/Upload/Docs/CTOS/CTOS%20Digital%20-%20Integrated%20Annual%20Report%202025.pdf.pdf,application/pdf,23105181,35e70897b94713830f24bc70d1daa36f80f2a0280a46ee1f89c00c905cc24418,356,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-178,Greatech Technology Berhad,GREATEC,Technology,Row evidence,Greatech Technology Berhad Annual Report 2025,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=26118000067114&sReportType=AR,79-80,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_178_Greatech_Technology_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=26118000067114&sReportType=AR,application/pdf,8730548,89c59b27b4f810b8b6c4a2238d0a7c8f5cb84ba7f51ed0ee19db53b8f78bac8c,266,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-179,Inari Amertron Berhad,INARI,Technology,Row evidence,Inari Annual Report 2025,https://www.inari-amertron.com/wp-content/uploads/2025/10/FY2025-Inari-Annual-Report-2025.pdf,126,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_179_Inari_Amertron_Berhad.pdf,downloaded,,https://www.inari-amertron.com/wp-content/uploads/2025/10/FY2025-Inari-Annual-Report-2025.pdf,application/pdf,13293569,f2bce961ece85ba5b9256bfd134c0d55a73bd8071992ad66979e9ead1aa1039f,289,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-180,ViTrox Corporation Berhad,VITROX,Technology,Row evidence,ViTrox Sustainability Report 2025,https://www.vitrox.com/pdf/investor/annual-report/vitrox_sr2025.pdf,Talent Attraction and Retention - Flexible Work Arrangements; Parental Benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_180_ViTrox_Corporation_Berhad.pdf,downloaded,,https://www.vitrox.com/pdf/investor/annual-report/vitrox_sr2025.pdf,application/pdf,12782716,db159861a29539585aa6c230bc1904dbd86724aac687eba91ff748caee6bf6a6,141,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-181,Genetec Technology Berhad,GENETEC,Technology,Row evidence,Genetec Annual Report 2025,https://www.genetec.net/wp-content/uploads/2025/11/Genetec_Annual_Report_2025.pdf,33,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_181_Genetec_Technology_Berhad.pdf,downloaded,,https://www.genetec.net/wp-content/uploads/2025/11/Genetec_Annual_Report_2025.pdf,application/pdf,2892750,1b78fdcf000d452508a0c05d5c5563dc74e374ae23d638917b7f45496ea21769,188,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-182,UWC Berhad,UWC,Technology,Row evidence,UWC Annual Report 2025,https://www.uwcberhad.com.my/wp-content/uploads/2026/01/Annual-Report-2025.pdf,56,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_182_UWC_Berhad.pdf,downloaded,,https://www.uwcberhad.com.my/wp-content/uploads/2026/01/Annual-Report-2025.pdf,application/pdf,10706060,089f202a09079ad04d78d0423e83e059caf03286810b848dc9031bea4509e854,176,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-183,Unisem (M) Berhad,UNISEM,Technology,Row evidence,Unisem Sustainability Report 2025,https://www.unisemgroup.com/wp-content/uploads/2026/03/Unisem-M-Berhad-IAR2025-Sustainability-Report-2025.pdf,179,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_183_Unisem_M_Berhad.pdf,downloaded,,https://www.unisemgroup.com/wp-content/uploads/2026/03/Unisem-M-Berhad-IAR2025-Sustainability-Report-2025.pdf,application/pdf,1336507,3937e62ef0f70cb9e109111eb88283d66d2af6aa773ff8d58872680388d6f0c2,101,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-184,VSTECS Berhad,VSTECS,Technology,Row evidence,VSTECS Annual Report 2025,https://ir2.chartnexus.com/vstecs/docs/agm/ar2025.pdf,133,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_184_VSTECS_Berhad.pdf,downloaded,,https://ir2.chartnexus.com/vstecs/docs/agm/ar2025.pdf,application/pdf,7975393,0b59a02815fbbbab8a0c2e43bf483e8a52bf1f0ae44770bfb956fd66c017afd9,232,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-185,Zetrix AI Berhad,ZETRIX,Technology,Row evidence,Zetrix AI Annual Report 2025,https://www.insage.com.my/interactiveAR/ZETRIX/interactiveAR2025/133/,132,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_185_Zetrix_AI_Berhad.pdf,downloaded,,https://www.insage.com.my/interactiveAR/ZETRIX/interactiveAR2025/133/,application/pdf,18151359,e42bc1f3285e64b919c5d15b595e6f9b38bb6b82b99a905921c5d8ec2ce34220,286,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-186,Pentamaster Corporation Berhad,PENTA,Technology,Row evidence,"Pentamaster Environmental, Social and Governance Report 2019",https://pentamaster.com.my/wp-content/uploads/annual-report/Penta-ESG2019-en.pdf,14,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_186_Pentamaster_Corporation_Berhad.pdf,downloaded,,https://pentamaster.com.my/wp-content/uploads/annual-report/Penta-ESG2019-en.pdf,application/pdf,1694445,44025dc585fd589efd2067eb47c7deab8a139b9f7dbdc7639ef0b6046febc13f,26,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-187,MY E.G. Services Berhad,MYEG,Technology | Telecommunications & Media,Row evidence,MYEG Annual Report 2023,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=MYEG&sFileName=24354000055205&sReportType=AR,114,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_187_MY_E_G_Services_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=MYEG&sFileName=24354000055205&sReportType=AR,application/pdf,13753557,8563bd2ed41f0a334289b39264381fcd2b87780c3f5f090e4cba57c868515a24,277,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-188,SNS Network Technology Berhad,SNS,Technology,Row evidence,SNS Annual Report 2024,https://cdn1.i3investor.com/my/files/st88k/0259_SNS/annual/2024-01-31/0259_SNS_AnnualReport_2024-01-31_SNSAnnualReport2024Prt3Bursa_1180722467.pdf,GRI 401-3 / Sustainability data,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_188_SNS_Network_Technology_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/0259_SNS/annual/2024-01-31/0259_SNS_AnnualReport_2024-01-31_SNSAnnualReport2024Prt3Bursa_1180722467.pdf,application/pdf,2142356,a35b9012487632f433fa8fc4b468db11713f1c966339e177871862fd41f97036,150,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-189,ECA Integrated Solution Berhad,ECA,Technology,Row evidence,ECA Annual Report 2025,https://site.broncos.com.my/ECA-ar25/pg7/,Sustainability – employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_189_ECA_Integrated_Solution_Berhad.pdf,downloaded,,https://site.broncos.com.my/ECA-ar25/pg7/,application/pdf,1996725,528570a3bf14220de071d79a63bf76de33decc8cbae2de14c661943173acf679,133,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-190,D&O Green Technologies Berhad,D&O,Technology,Row evidence,D&O Annual Report 2020,https://www.do.com.my/cdn/annualreport/2020/2020.pdf,Employee remuneration and benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_190_D_O_Green_Technologies_Berhad.pdf,downloaded,,https://www.do.com.my/cdn/annualreport/2020/2020.pdf,application/pdf,17004292,db55d250ebaa2c0785773e2ccfd9041b0cf0c0ab9a041ca8a6eb941dedac04dc,188,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-191,Globetronics Technology Berhad,GTRONIC,Technology | Telecommunications & Media,Row evidence,Globetronics Annual Report 2023,https://www.globetronics.com.my/wp-content/uploads/2024/04/GTB_Annual-Report_2023.pdf,54,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_191_Globetronics_Technology_Berhad.pdf,downloaded,,https://www.globetronics.com.my/wp-content/uploads/2024/04/GTB_Annual-Report_2023.pdf,application/pdf,6957643,75a118c94def45f33321364678812562c48add3bf3cbc29b9d07d917d4a0bf69,164,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-192,Aemulus Holdings Berhad,AEMULUS,Technology,Row evidence,Aemulus Annual Report 2024,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250121/MYX/MYX_3517562_239264.pdf,Sustainability Statement – employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_192_Aemulus_Holdings_Berhad.pdf,downloaded,,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250121/MYX/MYX_3517562_239264.pdf,application/pdf,2916093,6ddd5247e4ad4edbb6057818b9ab302b0a0cc6d8198533e4fb64c49ae29ddd17,40,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-193,Oppstar Berhad,OPPSTAR,Technology,Row evidence,Oppstar Annual Report 2025,https://www.oppstar.com.my/investors,Sustainability Statement – leave benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_193_Oppstar_Berhad.pdf,downloaded,,https://www.oppstar.com.my/investors,application/pdf,250858,1094194274c9c97cae39e1c8646c78de1772a5f0ce17b706aebe14868c00ac08,10,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-194,KESM Industries Berhad,KESM,Technology,Row evidence,KESM Annual Report 2025,https://www.kesm.com/investor-relations/annual-reports/,Employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_194_KESM_Industries_Berhad.pdf,downloaded,,https://www.kesm.com/investor-relations/annual-reports/,application/pdf,3008792,24d1d9fa3fbbdcd8fd8c7546ffe2e45a4de3b652e14ecad09e7b18a12a885230,153,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-195,NexG Berhad,NEXG,Technology,Row evidence,NexG Annual Report 2025,https://www.nexg.com.my/investor-relations/,Sustainability Statement – employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_195_NexG_Berhad.pdf,downloaded,,https://www.nexg.com.my/investor-relations/,application/pdf,2807561,a74f96d1d3943c913c493abbbcadcc8b1fea255110bc032b2c3bcdd593093efd,224,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-196,ITMAX System Berhad,ITMAX,Technology,Row evidence,ITMAX Annual Report 2025,https://www.itmax.com.my/investor-relations/,Sustainability Statement – leave entitlements,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_196_ITMAX_System_Berhad.pdf,downloaded,,https://www.itmax.com.my/investor-relations/,application/pdf,19495934,f1ba3345c66ed57c6d86e39fb7c5b4f8b93b87510793c039d405987da6405e52,192,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-197,Telekom Malaysia Berhad,TM,Telecommunications & Media,Row evidence,Telekom Malaysia Berhad Integrated Annual Report 2025 - Sustainability Statement Part 2,https://www.tm.com.my/sites/default/files/2026-05/%5BSS%20-%20Part%202%2C%20Except%20SPD%5D%20Telekom%20Malaysia%20Berhad%20IAR25.pdf,"213, 215",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_197_Telekom_Malaysia_Berhad.pdf,downloaded,,https://www.tm.com.my/sites/default/files/2026-05/%5BSS%20-%20Part%202%2C%20Except%20SPD%5D%20Telekom%20Malaysia%20Berhad%20IAR25.pdf,application/pdf,4380146,4906e36929e2f31c4480f79fc66e30a5260819e072c54a6dc0a2f88ac63a2e57,99,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-198,Axiata Group Berhad,AXIATA,Telecommunications & Media,Row evidence,Axiata Integrated Annual Report 2025,https://www.axiata.com/media/0dbo52nk/axiata_integrated_annual_report_2025.pdf,65,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_198_Axiata_Group_Berhad.pdf,downloaded,,https://www.axiata.com/media/0dbo52nk/axiata_integrated_annual_report_2025.pdf,application/pdf,17092302,4b510760b90880b7672cc71fc0f3caffd89376fb3f0f685feeea167466f5854f,174,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-199,CelcomDigi Berhad,CDB,Telecommunications & Media,Row evidence,CelcomDigi Integrated Annual Report 2025 - Part 1,https://celcomdigi.listedcompany.com/newsroom/CelcomDigi_AR25_Bursa_Part1.pdf,86 (PDF p.88),Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_199_CelcomDigi_Berhad.pdf,downloaded,,https://celcomdigi.listedcompany.com/newsroom/CelcomDigi_AR25_Bursa_Part1.pdf,application/pdf,1889810,4b480cabcc5c2ce1a7b56d35a212d9ea8e45efaeb34f97db68fb35cdc27c4e50,98,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-200,Media Prima Berhad,MEDIA,Telecommunications & Media,Row evidence,Media Prima Annual Report 2025,https://www.mediaprima.com.my/annual-report-2025/pdf/Media%20Prima%20Berhad%20Annual%20Report%202025_Single%20Page.pdf,49,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_200_Media_Prima_Berhad.pdf,downloaded,,https://www.mediaprima.com.my/annual-report-2025/pdf/Media%20Prima%20Berhad%20Annual%20Report%202025_Single%20Page.pdf,application/pdf,27082999,87374c261fb616407129a7693724f3e161b08b82f967392ac91d32a3f74203f8,226,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-201,OCK Group Berhad,OCK,Telecommunications & Media,Row evidence,OCK Group Annual Report 2025,https://www.insage.com.my/Upload/Docs/OCK/OCK%20-%20AR%202025%20final.pdf,71,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_201_OCK_Group_Berhad.pdf,downloaded,,https://www.insage.com.my/Upload/Docs/OCK/OCK%20-%20AR%202025%20final.pdf,application/pdf,11208055,578d5dd2ac4251c131a4ff50f76434ef50a8753184d31aaa5235dff5abfcb05e,299,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-202,TIME dotCom Berhad,TIMECOM,Telecommunications & Media,Row evidence,TIME dotCom Annual Report 2020,https://www.time.com.my/wp-content/uploads/pdf/annual-reports/TIME-Annual-Report-2020.pdf,32,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_202_TIME_dotCom_Berhad.pdf,downloaded,,https://www.time.com.my/wp-content/uploads/pdf/annual-reports/TIME-Annual-Report-2020.pdf,application/pdf,3541699,c72fc161b3fd6e353e50b37832a8ae34dc84b0487b00821186a940e5e8bcc135,181,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-203,Astro Malaysia Holdings Berhad,ASTRO,Telecommunications & Media,Row evidence,Astro Malaysia Holdings Annual Report 2015,https://acm-cms-assets.eco.astro.com.my/acm/media/corporate/amh-fy15-annual-report-eng.pdf,114,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_203_Astro_Malaysia_Holdings_Berhad.pdf,downloaded,,https://acm-cms-assets.eco.astro.com.my/acm/media/corporate/amh-fy15-annual-report-eng.pdf,application/pdf,12051849,c6ac9415d44be6d9c95ab85307b046f4da2ca9dd9766e3960f7d4be61952a737,288,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-204,Maxis Berhad,MAXIS,Telecommunications & Media,Row evidence,Maxis Integrated Annual Report 2022,https://maxis.listedcompany.com/newsroom/Maxis_IAR_2022.pdf,22,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_204_Maxis_Berhad.pdf,downloaded,200,https://cdn1.i3investor.com/my/files/st88k/6012_MAXIS/annual/2023-12-31/6012_MAXIS_AnnualReport_2023-12-31_MaxisIntegratedAnnualReport2023_1470564938.pdf,application/pdf,1726475,2db94e13f9a4ef93e29e5f6b487da1d37d2248540a06f462bcd8612776713841,252,2026-09-20T05:29:51Z,Substitute archive: Maxis Integrated Annual Report 2023 used because the cited 2022 listed-company host no longer resolves; verify cited page against the original URL during QA.
SRC-205,REDtone Digital Berhad,REDTONE,Telecommunications & Media,Row evidence,REDtone Annual Report 2025,https://www.redtone.com/wp-content/uploads/2025/10/REDtone-Annual-Report-2025-2.pdf,49,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_205_REDtone_Digital_Berhad.pdf,downloaded,,https://www.redtone.com/wp-content/uploads/2025/10/REDtone-Annual-Report-2025-2.pdf,application/pdf,2756338,3362590f5ef1cf974afd81805f0e1b7150ea97c4647de6d3867deb7f0c5a5d16,188,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-206,Media Chinese International Limited,MEDIAC,Telecommunications & Media,Row evidence,Media Chinese Annual Report 2025,https://financialfilings.com/filings/media-chinese-international-limited/annual-report/2025/19494433/,Employee Well-being and Sustainable Benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_206_Media_Chinese_International_Limited.pdf,downloaded,,https://financialfilings.com/filings/media-chinese-international-limited/annual-report/2025/19494433/,application/pdf,3680825,6f2d96ffb84a453c84d9203ea43a2941f36626af5e9cd83d70b0d3263016a397,218,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-207,Star Media Group Berhad,STAR,Telecommunications & Media,Row evidence,Star Media Group Annual Report 2023,https://cdn.starmediagroup.my/annual-reports/Star-Media-Group-Berhad-Annual-Report-2023.pdf,110,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_207_Star_Media_Group_Berhad.pdf,downloaded,,https://cdn.starmediagroup.my/annual-reports/Star-Media-Group-Berhad-Annual-Report-2023.pdf,application/pdf,39524373,a85260b4f73ebfa0eb25df556f12c171175136db19acd5a7b7feb72afe1f34ea,220,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-208,PUC Berhad,PUC,Telecommunications & Media,Row evidence,PUC Annual Report 2025,https://wp.puc.com/wp-content/uploads/2026/05/AGM-2025_v20260504.pdf,36,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_208_PUC_Berhad.pdf,downloaded,,https://wp.puc.com/wp-content/uploads/2026/05/AGM-2025_v20260504.pdf,application/pdf,23301590,58862bc78ff7b60c0163f393b9054ccf7d60cf4b57166b5087092925ba8ae795,272,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-209,Sedania Innovator Berhad,SEDANIA,Telecommunications & Media,Row evidence,Sedania Annual Report 2024,https://cdn1.i3investor.com/my/files/st88k/0178_SEDANIA/annual/2024-06-30/0178_SEDANIA_AnnualReport_2024-06-30_SIBAnnualReport2024Part2_-323501433.pdf,GRI 401-3,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_209_Sedania_Innovator_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/0178_SEDANIA/annual/2024-06-30/0178_SEDANIA_AnnualReport_2024-06-30_SIBAnnualReport2024Part2_-323501433.pdf,application/pdf,2788457,31c3fdf1d9d9a06732a41496a0582519130d3428ac09707402707a7ca403231e,224,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-210,Privasia Technology Berhad,PRIVA,Telecommunications & Media,Row evidence,Privasia Annual Report 2019,https://www.privasia.com/wp-content/uploads/2023/01/PRIVASIA-Annual-Report-2019.pdf,23,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_210_Privasia_Technology_Berhad.pdf,downloaded,,https://www.privasia.com/wp-content/uploads/2023/01/PRIVASIA-Annual-Report-2019.pdf,application/pdf,3172838,b74c141804a5d101b4fce0070c25d0d4fcfec3e0ce9223e3e7bab2b5b319c1a3,149,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-211,Binasat Communications Berhad,BINACOM,Telecommunications & Media,Row evidence,Binasat Annual Report 2024,https://hextargroup.com/wp-content/uploads/2026/03/BINACOM-AR24.pdf,27,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_211_Binasat_Communications_Berhad.pdf,downloaded,,https://hextargroup.com/wp-content/uploads/2026/03/BINACOM-AR24.pdf,application/pdf,2360791,98bbdd2e0b10c1d0bf1190812555e256138796b0b12e7ba9d873c13cd80d9800,158,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-212,XOX Berhad,XOX,Telecommunications & Media,Row evidence,XOX Annual Report 2025,https://www.insage.com.my/Upload/Docs/XOX/XOX%20-%20AR2025.pdf,46,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_212_XOX_Berhad.pdf,downloaded,,https://www.insage.com.my/Upload/Docs/XOX/XOX%20-%20AR2025.pdf,application/pdf,5469053,80b588835c272a0f12b04137a00f178af1c9baf90f26c73b9e5c3f13c8fc8b99,198,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
