role_id,masco_task_id,task,remote_task_pre_rating,remote_rule_evidence,ai_task_pre_rating,ai_rule_evidence,rating_method,rater_1,rater_1_rating,rater_2,rater_2_rating,reconciled_rating,review_status,task_source_level,source_url
M121109,EMASCO_121109_03,"Ensure compliance with regulatory requirements and accounting standards, including IFRS 17 and Solvency II.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121109,EMASCO_121109_04,Develop and implement actuarial valuation methodologies and frameworks to support accurate financial assessments.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121109,EMASCO_121109_05,"Analyse actuarial and financial data using statistical models and ICT tools to identify trends, correlations, and risks.",remote_capable,computer/software/data work; information/writing/design work,ai_exposable,data/calculation/routine processing; analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121109,EMASCO_121109_06,"Prepare detailed actuarial reports for senior management, regulators, and auditors.",remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121109,EMASCO_121109_07,Collaborate with finance and risk management functions to support integrated financial planning and decision-making.,remote_capable,information/writing/design work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121109,EMASCO_121109_08,"Identify and assess actuarial and financial risks that may impact organisational outcomes, and implement mitigation measures.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121109,EMASCO_121109_09,Supervise and mentor junior actuaries and analysts.,remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-09
M121111,EMASCO_121111_01,Design and implement transfer pricing policies for intercompany transactions.,remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_02,Prepare and review transfer pricing documentation and reports in compliance with local tax regulations and guidelines.,remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_03,Oversee and manage a portfolio of transfer pricing projects.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_04,Conduct financial analysis to support transfer pricing policies and reporting requirements.,remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing; analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_05,Advise management on the impact of transfer pricing on business operations and strategies.,remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_06,Perform risk assessments and internal reviews to ensure compliance with transfer pricing regulations.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_07,Collaborate with tax authorities during audits and resolve transfer pricing issues.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_08,Stay updated on developments in transfer pricing regulations across relevant jurisdictions.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121111,EMASCO_121111_09,Coordinate with external consultants and legal advisors on complex transfer pricing matters.,remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1211-11
M121202,EMASCO_121202_01,Develop and implement workplace safety and health policies and procedures.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1212-02
M121202,EMASCO_121202_02,"Conduct risk assessments, safety audits, and accident investigations, and recommend corrective actions.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1212-02
M121202,EMASCO_121202_03,"Lead safety training sessions, emergency drills, and employee awareness programmes.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1212-02
M121202,EMASCO_121202_04,Ensure compliance with occupational safety and health regulations and applicable standards.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/1212-02
