link_id,role_id,masco_code,role_title,qa_id,qa_source_id,qa_topic,question_text,relevance_rule,license_id,source_url,review_status
M253101-OQ02,M253101,253101,Cybersecurity Executive,OPEN-CONT-001,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What was your most memorable debugging experience? Can be any language.,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ03,M253101,253101,Cybersecurity Executive,OPEN-CONT-002,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"What tools are in your toolkit with regards to debugging? How do you normally debug: a) your own code, b) someone else's code (or foreign code bases). Ideally cover Python debugging and a compiled language (C/C++ ideal).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ04,M253101,253101,Cybersecurity Executive,OPEN-CONT-003,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a chunk of code that you've written before that you're particularly fond of. What do you like about it? (e.g. elegant, evil, clever, simple) (This is along the lines of the 'http://stilldrinking.org/programming-sucks -> All Code is bad' section.)","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ05,M253101,253101,Cybersecurity Executive,OPEN-CONT-004,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Tell us about a past project that you were particularly proud/fond of from a technical perspective. What did you like about it technically?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ06,M253101,253101,Cybersecurity Executive,OPEN-CONT-005,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Worst code base you've ever come across? What were some of the issues? How did you rectify them?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ07,M253101,253101,Cybersecurity Executive,OPEN-CONT-006,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a project that required a novel, thinking-out-side-of-the-box sort of solution? What did you come up with? Why was it better than the alternatives?","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ08,M253101,253101,Cybersecurity Executive,OPEN-CONT-007,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Describe your ideal development environment (platform, tools, editor, IDEs, compilers, language, database vendor, etc).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ01,M253103,253103,Information Security Officer,OPEN-30S-103,GITHUB-30SECONDS-INTERVIEWS,security; javascript,What is a cross-site scripting attack (XSS) and how do you prevent it?,"Role-title keyword matched global Q&A topic: security, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253103-OQ02,M253103,253103,Information Security Officer,OPEN-CONT-001,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What was your most memorable debugging experience? Can be any language.,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ03,M253103,253103,Information Security Officer,OPEN-CONT-002,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"What tools are in your toolkit with regards to debugging? How do you normally debug: a) your own code, b) someone else's code (or foreign code bases). Ideally cover Python debugging and a compiled language (C/C++ ideal).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ04,M253103,253103,Information Security Officer,OPEN-CONT-003,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a chunk of code that you've written before that you're particularly fond of. What do you like about it? (e.g. elegant, evil, clever, simple) (This is along the lines of the 'http://stilldrinking.org/programming-sucks -> All Code is bad' section.)","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ05,M253103,253103,Information Security Officer,OPEN-CONT-004,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Tell us about a past project that you were particularly proud/fond of from a technical perspective. What did you like about it technically?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ06,M253103,253103,Information Security Officer,OPEN-CONT-005,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Worst code base you've ever come across? What were some of the issues? How did you rectify them?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ07,M253103,253103,Information Security Officer,OPEN-CONT-006,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a project that required a novel, thinking-out-side-of-the-box sort of solution? What did you come up with? Why was it better than the alternatives?","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253103-OQ08,M253103,253103,Information Security Officer,OPEN-CONT-007,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Describe your ideal development environment (platform, tools, editor, IDEs, compilers, language, database vendor, etc).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ01,M253104,253104,Cybersecurity Analyst,OPEN-30S-103,GITHUB-30SECONDS-INTERVIEWS,security; javascript,What is a cross-site scripting attack (XSS) and how do you prevent it?,"Role-title keyword matched global Q&A topic: security, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253104-OQ02,M253104,253104,Cybersecurity Analyst,OPEN-CONT-001,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What was your most memorable debugging experience? Can be any language.,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ03,M253104,253104,Cybersecurity Analyst,OPEN-CONT-002,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"What tools are in your toolkit with regards to debugging? How do you normally debug: a) your own code, b) someone else's code (or foreign code bases). Ideally cover Python debugging and a compiled language (C/C++ ideal).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ04,M253104,253104,Cybersecurity Analyst,OPEN-CONT-003,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a chunk of code that you've written before that you're particularly fond of. What do you like about it? (e.g. elegant, evil, clever, simple) (This is along the lines of the 'http://stilldrinking.org/programming-sucks -> All Code is bad' section.)","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ05,M253104,253104,Cybersecurity Analyst,OPEN-CONT-004,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Tell us about a past project that you were particularly proud/fond of from a technical perspective. What did you like about it technically?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ06,M253104,253104,Cybersecurity Analyst,OPEN-CONT-005,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Worst code base you've ever come across? What were some of the issues? How did you rectify them?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ07,M253104,253104,Cybersecurity Analyst,OPEN-CONT-006,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a project that required a novel, thinking-out-side-of-the-box sort of solution? What did you come up with? Why was it better than the alternatives?","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253104-OQ08,M253104,253104,Cybersecurity Analyst,OPEN-CONT-007,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Describe your ideal development environment (platform, tools, editor, IDEs, compilers, language, database vendor, etc).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253105-OQ01,M253105,253105,Test Analyst (Information Technology),OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ02,M253105,253105,Test Analyst (Information Technology),OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ03,M253105,253105,Test Analyst (Information Technology),OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ04,M253105,253105,Test Analyst (Information Technology),OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ05,M253105,253105,Test Analyst (Information Technology),OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ06,M253105,253105,Test Analyst (Information Technology),OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ07,M253105,253105,Test Analyst (Information Technology),OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253105-OQ08,M253105,253105,Test Analyst (Information Technology),OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253106-OQ01,M253106,253106,Security Infrastructure Engineer,OPEN-30S-103,GITHUB-30SECONDS-INTERVIEWS,security; javascript,What is a cross-site scripting attack (XSS) and how do you prevent it?,"Role-title keyword matched global Q&A topic: security, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M253106-OQ02,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-001,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What was your most memorable debugging experience? Can be any language.,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253106-OQ03,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-002,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"What tools are in your toolkit with regards to debugging? How do you normally debug: a) your own code, b) someone else's code (or foreign code bases). Ideally cover Python debugging and a compiled language (C/C++ ideal).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253106-OQ04,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-003,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a chunk of code that you've written before that you're particularly fond of. What do you like about it? (e.g. elegant, evil, clever, simple) (This is along the lines of the 'http://stilldrinking.org/programming-sucks -> All Code is bad' section.)","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253106-OQ05,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-004,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Tell us about a past project that you were particularly proud/fond of from a technical perspective. What did you like about it technically?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253106-OQ06,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-005,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Worst code base you've ever come across? What were some of the issues? How did you rectify them?,"Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253106-OQ07,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-006,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a project that required a novel, thinking-out-side-of-the-box sort of solution? What did you come up with? Why was it better than the alternatives?","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253106-OQ08,M253106,253106,Security Infrastructure Engineer,OPEN-CONT-007,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Describe your ideal development environment (platform, tools, editor, IDEs, compilers, language, database vendor, etc).","Role-title keyword matched global Q&A topic: security, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M254207-OQ01,M254207,254207,Graphics Programmer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ02,M254207,254207,Graphics Programmer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ03,M254207,254207,Graphics Programmer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ04,M254207,254207,Graphics Programmer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ05,M254207,254207,Graphics Programmer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ06,M254207,254207,Graphics Programmer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ07,M254207,254207,Graphics Programmer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254207-OQ08,M254207,254207,Graphics Programmer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ01,M254301,254301,Web Designer,OPEN-30S-001,GITHUB-30SECONDS-INTERVIEWS,accessibility,What is ARIA and when should you use it?,"Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ02,M254301,254301,Web Designer,OPEN-30S-002,GITHUB-30SECONDS-INTERVIEWS,accessibility,What is the Accessibility Tree?,"Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ03,M254301,254301,Web Designer,OPEN-30S-003,GITHUB-30SECONDS-INTERVIEWS,html,What is the purpose of the `alt` attribute on images?,"Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ04,M254301,254301,Web Designer,OPEN-30S-004,GITHUB-30SECONDS-INTERVIEWS,html,What are `defer` and `async` attributes on a `<script>` tag?,"Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ05,M254301,254301,Web Designer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ06,M254301,254301,Web Designer,OPEN-30S-006,GITHUB-30SECONDS-INTERVIEWS,css,What is CSS BEM?,"Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ07,M254301,254301,Web Designer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M254301-OQ08,M254301,254301,Web Designer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, react, html, css, accessibility, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M351103-OQ01,M351103,351103,Information Technology Assistant,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M351103-OQ02,M351103,351103,Information Technology Assistant,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
